cell_id,lat_center,lng_center,lat_min,lat_max,lng_min,lng_max,point_density,avg_speed,traffic_load
30_216,51.0785419915,71.4259409245,51.07849719,51.078586793,71.425869348,71.426012501,43,8.380369127339332,0.6722663751002085
30_217,51.0785419915,71.42608407750001,51.07849719,51.078586793,71.426012501,71.426155654,35,9.49431879597364,0.44591872896445595
30_222,51.0785419915,71.4267998425,51.07849719,51.078586793,71.426728266,71.426871419,38,14.885206488414566,0.3664415682269302
30_223,51.0785419915,71.4269429955,51.07849719,51.078586793,71.426871419,71.427014572,50,15.117334289526365,0.3028651140839847
30_224,51.0785419915,71.4270861485,51.07849719,51.078586793,71.427014572,71.427157725,68,15.681248275317026,0.5057565154260597
30_225,51.0785419915,71.4272293015,51.07849719,51.078586793,71.427157725,71.427300878,80,16.14881826993942,0.5058067956089309
30_226,51.0785419915,71.4273724545,51.07849719,51.078586793,71.427300878,71.42744403100001,66,15.97560506100279,0.47493304297167777
30_227,51.0785419915,71.4275156075,51.07849719,51.078586793,71.42744403100001,71.427587184,50,15.883651570678712,0.2924166729109243
30_230,51.0785419915,71.4279450665,51.07849719,51.078586793,71.42787349,71.428016643,30,16.264527275380452,0.3214377145546854
30_231,51.0785419915,71.42808821950001,51.07849719,51.078586793,71.428016643,71.428159796,51,15.004000761282677,0.5622151750624443
30_232,51.0785419915,71.4282313725,51.07849719,51.078586793,71.428159796,71.428302949,69,15.964908817921515,0.5644638526167935
30_233,51.0785419915,71.4283745255,51.07849719,51.078586793,71.428302949,71.428446102,81,16.03031761755296,0.49194845167376944
30_234,51.0785419915,71.4285176785,51.07849719,51.078586793,71.428446102,71.428589255,100,14.341589930905151,0.5867272894964612
30_235,51.0785419915,71.4286608315,51.07849719,51.078586793,71.428589255,71.428732408,75,14.046202568311756,0.7067514161024144
30_236,51.0785419915,71.42880398450001,51.07849719,51.078586793,71.428732408,71.428875561,60,10.58844835403774,0.9065019191902204
31_163,51.078631594499996,71.4183538155,51.078586793,51.078676396,71.41828223899999,71.418425392,45,9.021215273687575,0.7044490965635728
31_179,51.078631594499996,71.42064426350001,51.078586793,51.078676396,71.420572687,71.42071584,83,11.685272338404829,0.6799032567952602
31_180,51.078631594499996,71.42078741649999,51.078586793,51.078676396,71.42071584,71.420858993,107,13.601670263884358,0.5297835828150175
31_181,51.078631594499996,71.4209305695,51.078586793,51.078676396,71.420858993,71.421002146,258,7.403863038486918,0.9249194916678884
31_182,51.078631594499996,71.42107372250001,51.078586793,51.078676396,71.421002146,71.421145299,165,9.037084034592121,0.8554166751192434
31_210,51.078631594499996,71.42508200649999,51.078586793,51.078676396,71.42501043,71.425153583,38,5.632341411927594,0.7978038911990163
31_211,51.078631594499996,71.4252251595,51.078586793,51.078676396,71.425153583,71.425296736,53,6.881362684935803,0.9353895426679146
31_212,51.078631594499996,71.42536831250001,51.078586793,51.078676396,71.425296736,71.425439889,46,8.535767333196556,0.6122348605582119
31_213,51.078631594499996,71.4255114655,51.078586793,51.078676396,71.425439889,71.425583042,32,8.724061797847748,0.437192840100306
31_216,51.078631594499996,71.4259409245,51.078586793,51.078676396,71.425869348,71.426012501,39,7.268857805248841,0.8544540308685418
31_217,51.078631594499996,71.42608407750001,51.078586793,51.078676396,71.426012501,71.426155654,36,11.497211665871937,0.6000178065734739
31_218,51.078631594499996,71.42622723049999,51.078586793,51.078676396,71.426155654,71.426298807,53,13.922530567076342,0.6842656764331645
31_219,51.078631594499996,71.4263703835,51.078586793,51.078676396,71.426298807,71.42644196,63,13.25133301623874,0.6411344934443535
31_220,51.078631594499996,71.42651353650001,51.078586793,51.078676396,71.42644196,71.426585113,78,14.7431335794889,0.5496783801115985
31_221,51.078631594499996,71.42665668949999,51.078586793,51.078676396,71.426585113,71.426728266,77,15.259923222085531,0.5606030412264222
31_222,51.078631594499996,71.4267998425,51.078586793,51.078676396,71.426728266,71.426871419,52,15.040464449732855,0.4918829879210504
31_223,51.078631594499996,71.4269429955,51.078586793,51.078676396,71.426871419,71.427014572,53,16.024210646321997,0.539538806705891
31_226,51.078631594499996,71.4273724545,51.078586793,51.078676396,71.427300878,71.42744403100001,44,15.036810077500776,0.4154134339337813
31_227,51.078631594499996,71.4275156075,51.078586793,51.078676396,71.42744403100001,71.427587184,58,15.01807495679658,0.5149318527586997
31_228,51.078631594499996,71.42765876050001,51.078586793,51.078676396,71.427587184,71.427730337,79,15.146781299067628,0.6089110867086291
31_229,51.078631594499996,71.42780191349999,51.078586793,51.078676396,71.427730337,71.42787349,100,15.072741242652894,0.5210314814148147
31_230,51.078631594499996,71.4279450665,51.078586793,51.078676396,71.42787349,71.428016643,81,14.571035042231056,0.5775559501027303
31_231,51.078631594499996,71.42808821950001,51.078586793,51.078676396,71.428016643,71.428159796,79,12.174232512016296,0.7598933033407063
31_232,51.078631594499996,71.4282313725,51.078586793,51.078676396,71.428159796,71.428302949,54,10.02640034443608,0.9030030674859957
32_163,51.0787211975,71.4183538155,51.078676396,51.078765999,71.41828223899999,71.418425392,44,7.423688422639299,0.776944309865875
32_179,51.0787211975,71.42064426350001,51.078676396,51.078765999,71.420572687,71.42071584,70,10.726637861757553,0.6271618933235628
32_180,51.0787211975,71.42078741649999,51.078676396,51.078765999,71.42071584,71.420858993,140,13.376719920887538,0.5811169920744153
32_181,51.0787211975,71.4209305695,51.078676396,51.078765999,71.420858993,71.421002146,221,7.608484758590843,0.9611592509289206
32_182,51.0787211975,71.42107372250001,51.078676396,51.078765999,71.421002146,71.421145299,212,8.057994820536075,0.909286043050145
32_206,51.0787211975,71.4245093945,51.078676396,51.078765999,71.424437818,71.424580971,98,2.415702630946996,1.0
32_207,51.0787211975,71.42465254749999,51.078676396,51.078765999,71.424580971,71.424724124,35,9.746546608023365,0.558768340057275
32_208,51.0787211975,71.4247957005,51.078676396,51.078765999,71.424724124,71.424867277,45,10.355336042021857,0.5264884663912235
32_209,51.0787211975,71.42493885350001,51.078676396,51.078765999,71.424867277,71.42501043,48,7.2385333824342455,0.7233433901782482
32_210,51.0787211975,71.42508200649999,51.078676396,51.078765999,71.42501043,71.425153583,33,10.170943514781143,0.7217626461577618
32_213,51.0787211975,71.4255114655,51.078676396,51.078765999,71.425439889,71.425583042,74,8.424197596984738,0.9721370857382126
32_214,51.0787211975,71.4256546185,51.078676396,51.078765999,71.425583042,71.425726195,117,7.684359261934313,1.0
32_215,51.0787211975,71.4257977715,51.078676396,51.078765999,71.425726195,71.425869348,133,6.562341696331553,1.0
32_216,51.0787211975,71.4259409245,51.078676396,51.078765999,71.425869348,71.426012501,107,11.37960239717138,0.861665726296339
32_217,51.0787211975,71.42608407750001,51.078676396,51.078765999,71.426012501,71.426155654,64,13.516791446633338,0.7041789274670105
32_218,51.0787211975,71.42622723049999,51.078676396,51.078765999,71.426155654,71.426298807,56,13.86339495294571,0.6319845708788514
32_219,51.0787211975,71.4263703835,51.078676396,51.078765999,71.426298807,71.42644196,43,13.309375595277622,0.5129281235531977
32_221,51.0787211975,71.42665668949999,51.078676396,51.078765999,71.426585113,71.426728266,30,11.563197107248941,0.5544643713543518
32_222,51.0787211975,71.4267998425,51.078676396,51.078765999,71.426728266,71.426871419,65,12.73316271705705,0.7767214365676953
32_223,51.0787211975,71.4269429955,51.078676396,51.078765999,71.426871419,71.427014572,78,12.789056596889008,0.6805669480977796
32_224,51.0787211975,71.4270861485,51.078676396,51.078765999,71.427014572,71.427157725,82,13.274455622739094,0.6109392125525392
32_225,51.0787211975,71.4272293015,51.078676396,51.078765999,71.427157725,71.427300878,94,14.465113825672228,0.5672218861697216
32_226,51.0787211975,71.4273724545,51.078676396,51.078765999,71.427300878,71.42744403100001,84,14.595396660446893,0.6003131538099975
32_227,51.0787211975,71.4275156075,51.078676396,51.078765999,71.42744403100001,71.427587184,54,14.04227719471119,0.5544164910664777
32_228,51.0787211975,71.42765876050001,51.078676396,51.078765999,71.427587184,71.427730337,82,4.153411672238606,1.0
33_70,51.0788108005,71.40504058650001,51.078765999,51.078855602000004,71.40496901,71.405112163,39,7.1729561491331015,0.6770798955164674
33_164,51.0788108005,71.4184969685,51.078765999,51.078855602000004,71.418425392,71.418568545,36,7.635872694489921,0.7697672533572533
33_180,51.0788108005,71.42078741649999,51.078765999,51.078855602000004,71.42071584,71.420858993,141,12.700620256828145,0.6113210088681522
33_181,51.0788108005,71.4209305695,51.078765999,51.078855602000004,71.420858993,71.421002146,222,7.187418899074561,0.9990637409395766
33_182,51.0788108005,71.42107372250001,51.078765999,51.078855602000004,71.421002146,71.421145299,282,6.9002875669847565,0.9383933166138505
33_183,51.0788108005,71.4212168755,51.078765999,51.078855602000004,71.421145299,71.421288452,53,8.597583738151407,0.8558009061362071
33_204,51.0788108005,71.4242230885,51.078765999,51.078855602000004,71.424151512,71.424294665,39,11.044015608164472,0.37009213967948296
33_205,51.0788108005,71.4243662415,51.078765999,51.078855602000004,71.424294665,71.424437818,44,8.58410607242289,0.6978779573173242
33_206,51.0788108005,71.4245093945,51.078765999,51.078855602000004,71.424437818,71.424580971,31,10.549981855865987,0.5950465136396093
33_208,51.0788108005,71.4247957005,51.078765999,51.078855602000004,71.424724124,71.424867277,51,7.544651305534649,1.0
33_209,51.0788108005,71.42493885350001,51.078765999,51.078855602000004,71.424867277,71.42501043,62,11.390471610776128,0.837162835056027
33_210,51.0788108005,71.42508200649999,51.078765999,51.078855602000004,71.42501043,71.425153583,82,12.097744581966866,0.8074495624707063
33_211,51.0788108005,71.4252251595,51.078765999,51.078855602000004,71.425153583,71.425296736,103,10.647022902011207,0.8948055679982347
33_212,51.0788108005,71.42536831250001,51.078765999,51.078855602000004,71.425296736,71.425439889,103,10.351733646536749,0.8850040733429148
33_213,51.0788108005,71.4255114655,51.078765999,51.078855602000004,71.425439889,71.425583042,126,9.257645036910025,0.9948874767538902
33_214,51.0788108005,71.4256546185,51.078765999,51.078855602000004,71.425583042,71.425726195,66,7.5600428922824525,1.0
33_215,51.0788108005,71.4257977715,51.078765999,51.078855602000004,71.425726195,71.425869348,58,6.499759929611018,1.0
33_216,51.0788108005,71.4259409245,51.078765999,51.078855602000004,71.425869348,71.426012501,31,8.978243791576626,0.800062027144901
33_217,51.0788108005,71.42608407750001,51.078765999,51.078855602000004,71.426012501,71.426155654,44,9.741436193048022,0.7387522192982836
33_218,51.0788108005,71.42622723049999,51.078765999,51.078855602000004,71.426155654,71.426298807,125,6.8491695245799695,1.0
33_219,51.0788108005,71.4263703835,51.078765999,51.078855602000004,71.426298807,71.42644196,140,9.164012534409196,0.9835042392886924
33_220,51.0788108005,71.42651353650001,51.078765999,51.078855602000004,71.42644196,71.426585113,126,9.053999878828494,0.9579322878376142
33_221,51.0788108005,71.42665668949999,51.078765999,51.078855602000004,71.426585113,71.426728266,128,11.049426589297964,0.875977927579559
33_222,51.0788108005,71.4267998425,51.078765999,51.078855602000004,71.426728266,71.426871419,78,10.362713528577366,0.8589417607632621
33_223,51.0788108005,71.4269429955,51.078765999,51.078855602000004,71.426871419,71.427014572,59,12.01280617270274,0.7153900564645659
34_164,51.0789004035,71.4184969685,51.078855602000004,51.078945205000004,71.418425392,71.418568545,53,7.899526819685489,0.93538796893772
34_180,51.0789004035,71.42078741649999,51.078855602000004,51.078945205000004,71.42071584,71.420858993,111,11.662094435637531,0.6798469620867065
34_181,51.0789004035,71.4209305695,51.078855602000004,51.078945205000004,71.420858993,71.421002146,249,7.160276202547328,1.0
34_182,51.0789004035,71.42107372250001,51.078855602000004,51.078945205000004,71.421002146,71.421145299,344,6.070815817542951,0.9897378111178374
34_183,51.0789004035,71.4212168755,51.078855602000004,51.078945205000004,71.421145299,71.421288452,124,7.404142873023643,0.93863544114045
34_202,51.0789004035,71.4239367825,51.078855602000004,51.078945205000004,71.423865206,71.424008359,32,11.49647992301464,0.33120148526734794
34_203,51.0789004035,71.4240799355,51.078855602000004,51.078945205000004,71.424008359,71.424151512,47,13.185109384781859,0.3656132972193394
34_204,51.0789004035,71.4242230885,51.078855602000004,51.078945205000004,71.424151512,71.424294665,50,14.519450376202393,0.35077380004561287
34_205,51.0789004035,71.4243662415,51.078855602000004,51.078945205000004,71.424294665,71.424437818,49,14.926059090921832,0.31791046551778795
34_206,51.0789004035,71.4245093945,51.078855602000004,51.078945205000004,71.424437818,71.424580971,85,14.949117231798958,0.546521752127928
34_207,51.0789004035,71.42465254749999,51.078855602000004,51.078945205000004,71.424580971,71.424724124,74,14.649030736479888,0.5741499930607448
34_208,51.0789004035,71.4247957005,51.078855602000004,51.078945205000004,71.424724124,71.424867277,73,13.961242352140243,0.5786349438518545
34_209,51.0789004035,71.42493885350001,51.078855602000004,51.078945205000004,71.424867277,71.42501043,64,13.219392448989685,0.7219831786320787
34_210,51.0789004035,71.42508200649999,51.078855602000004,51.078945205000004,71.42501043,71.425153583,46,10.913272213451796,0.6549444746337321
34_213,51.0789004035,71.4255114655,51.078855602000004,51.078945205000004,71.425439889,71.425583042,40,13.58597408309078,0.4700329560523461
34_214,51.0789004035,71.4256546185,51.078855602000004,51.078945205000004,71.425583042,71.425726195,78,14.280540702710274,0.6309889807485765
34_215,51.0789004035,71.4257977715,51.078855602000004,51.078945205000004,71.425726195,71.425869348,103,13.57309556252637,0.6834975568837274
34_216,51.0789004035,71.4259409245,51.078855602000004,51.078945205000004,71.425869348,71.426012501,86,12.651332239977371,0.7347863651029909
34_217,51.0789004035,71.42608407750001,51.078855602000004,51.078945205000004,71.426012501,71.426155654,101,10.472595457909248,0.8497122936310066
34_218,51.0789004035,71.42622723049999,51.078855602000004,51.078945205000004,71.426155654,71.426298807,129,5.294185891904246,1.0
34_219,51.0789004035,71.4263703835,51.078855602000004,51.078945205000004,71.426298807,71.42644196,79,6.3104112224541415,1.0
34_220,51.0789004035,71.42651353650001,51.078855602000004,51.078945205000004,71.42644196,71.426585113,49,7.256579780794373,0.7919265057087731
35_164,51.07899000650001,71.4184969685,51.078945205000004,51.079034808,71.418425392,71.418568545,46,9.082708016408008,0.6662014635706893
35_180,51.07899000650001,71.42078741649999,51.078945205000004,51.079034808,71.42071584,71.420858993,64,11.454737922557591,0.6150366488446276
35_181,51.07899000650001,71.4209305695,51.078945205000004,51.079034808,71.420858993,71.421002146,203,9.550090920477926,0.9190445430781211
35_183,51.07899000650001,71.4212168755,51.078945205000004,51.079034808,71.421145299,71.421288452,210,5.786933138035495,0.9746145438007288
35_198,51.07899000650001,71.42336417050001,51.078945205000004,51.079034808,71.423292594,71.423435747,33,13.414122543519916,0.34488464786506523
